infant1,infant2,sample1,sample2,NCBI_sample_code1,NCBI_sample_code2,column_distance_on_plate,physical_distance_on_plate,sample_pairs_v1,sample_pairs_v2,infant_pairs,sibling,name,popANI,percent_compared,conANI,coverage_overlap,completeness,contamination,strain_heterogeneity,compared_bases_count,consensus_SNPs,population_SNPs,genome,phylum,genus,species,name1,name2,plate_loc1,plate_loc2
#98,#123,#98D4,#123D242,L3_098_004G1,L3_123_242G1,10.0,10.44030650891055,#98D4-vs-#123D242,#123D242-vs-#98D4,#98-vs-#123,No,Bacteroides_massiliensis_dasL3_123_000G1_metabat.metabat.42.fa.fa,0.9999969804471008,0.6540009253303543,0.9992753073042122,0.6647299387332188,96.11,0.19,0.0,2318224,1680,7,dasL3_123_000G1_metabat.metabat.42.fa.fa,Bacteroidetes,Bacteroides,Bacteroides massiliensis,NIHL.delta.fasta-vs-L3_098_004G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_123_242G1.shrink.sort.bam,P4,P4
#98,#123,#98D4,#123D242,L3_098_004G1,L3_123_242G1,10.0,10.44030650891055,#98D4-vs-#123D242,#123D242-vs-#98D4,#98-vs-#123,No,Phocaeicola_plebeius_dasL3_123_242G1_concoct_16_sub.fa,1.0,0.989683813944176,0.9995825482828736,0.9905805350059078,96.46,0.75,100.0,3578857,1494,0,dasL3_123_242G1_concoct_16_sub.fa,Bacteroidetes,Phocaeicola,Phocaeicola plebeius,NIHL.delta.fasta-vs-L3_098_004G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_123_242G1.shrink.sort.bam,P4,P4
#98,#123,#98D4,#123D368,L3_098_004G1,L3_123_368G1,10.0,10.770329614269007,#98D4-vs-#123D368,#123D368-vs-#98D4,#98-vs-#123,No,Phocaeicola_plebeius_dasL3_123_092G1_maxbin2.maxbin.004.fasta_sub.fa,0.9999919999322348,0.9833748089633638,0.998911049599479,0.9905735827918932,98.58,0.07,100.0,4249964,4628,34,dasL3_123_092G1_maxbin2.maxbin.004.fasta_sub.fa,Bacteroidetes,Phocaeicola,Phocaeicola plebeius,NIHL.delta.fasta-vs-L3_098_004G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_123_368G1.shrink.sort.bam,P4,P4
#98,#123,#98D4,#123D368,L3_098_004G1,L3_123_368G1,10.0,10.770329614269007,#98D4-vs-#123D368,#123D368-vs-#98D4,#98-vs-#123,No,Phocaeicola_coprocola_dasL3_123_000G1_maxbin2.maxbin.009.fasta_sub.fa,0.9999905737438908,0.971798465498582,0.9987250315308268,0.9864375297232448,97.95,0.45,71.43,3713033,4734,35,dasL3_123_000G1_maxbin2.maxbin.009.fasta_sub.fa,Bacteroidetes,Phocaeicola,Phocaeicola coprocola,NIHL.delta.fasta-vs-L3_098_004G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_123_368G1.shrink.sort.bam,P4,P4
#98,#123,#98D4,#123D368,L3_098_004G1,L3_123_368G1,10.0,10.770329614269007,#98D4-vs-#123D368,#123D368-vs-#98D4,#98-vs-#123,No,Bacteroides_massiliensis_dasL3_123_000G1_metabat.metabat.42.fa.fa,0.9999944221880211,0.6575101278535721,0.999364987559334,0.6620972394161243,96.11,0.19,0.0,2330663,1480,13,dasL3_123_000G1_metabat.metabat.42.fa.fa,Bacteroidetes,Bacteroides,Bacteroides massiliensis,NIHL.delta.fasta-vs-L3_098_004G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_123_368G1.shrink.sort.bam,P4,P4
#98,#123,#98D4,#123D368,L3_098_004G1,L3_123_368G1,10.0,10.770329614269007,#98D4-vs-#123D368,#123D368-vs-#98D4,#98-vs-#123,No,Phocaeicola_plebeius_dasL3_123_242G1_concoct_16_sub.fa,0.999999720579072,0.9896763474645218,0.9995805891869688,0.9906470346736654,96.46,0.75,100.0,3578830,1501,1,dasL3_123_242G1_concoct_16_sub.fa,Bacteroidetes,Phocaeicola,Phocaeicola plebeius,NIHL.delta.fasta-vs-L3_098_004G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_123_368G1.shrink.sort.bam,P4,P4
#98,#123,#98D4,#123D368,L3_098_004G1,L3_123_368G1,10.0,10.770329614269007,#98D4-vs-#123D368,#123D368-vs-#98D4,#98-vs-#123,No,Parabacteroides_merdae_dasL3_123_242G1_concoct_76.fa,0.999992216289305,0.9539770773262072,0.996146173639018,0.9573747156719736,99.62,0.58,0.0,4496570,17329,35,dasL3_123_242G1_concoct_76.fa,Bacteroidetes,Parabacteroides,Parabacteroides merdae,NIHL.delta.fasta-vs-L3_098_004G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_123_368G1.shrink.sort.bam,P4,P4
#98,#101,#98D23,#101D6,L3_098_023G1,L3_101_006G1,1.0,1.0,#98D23-vs-#101D6,#101D6-vs-#98D23,#98-vs-#101,No,Streptococcus_anginosus_dasL2_037_008G1_concoct_24.fa,1.0,0.8690018939885323,0.9996333665134648,0.9571422149848984,99.88,0.0,0.0,1674697,614,0,dasL2_037_008G1_concoct_24.fa,Firmicutes,Streptococcus,Streptococcus anginosus,NIHL.delta.fasta-vs-L3_098_023G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_101_006G1.shrink.sort.bam,P4,P4
#98,#101,#98D23,#101D6,L3_098_023G1,L3_101_006G1,1.0,1.0,#98D23-vs-#101D6,#101D6-vs-#98D23,#98-vs-#101,No,Enterococcus_faecalis_dasL2_037_008G1_concoct_7.fa,1.0,0.5000446190747897,0.9995247816564368,0.5314009583643379,99.63,0.0,0.0,1479320,703,0,dasL2_037_008G1_concoct_7.fa,Firmicutes,Enterococcus,Enterococcus faecalis,NIHL.delta.fasta-vs-L3_098_023G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_101_006G1.shrink.sort.bam,P4,P4
#98,#101,#98D30,#101D6,L3_098_030G1,L3_101_006G1,1.0,1.4142135623730951,#98D30-vs-#101D6,#101D6-vs-#98D30,#98-vs-#101,No,Bacteroides_eggerthii_dasL2_019_070G1_maxbin2.maxbin.008.fasta.fa,0.9999955965165144,0.829599608019347,0.998528686080341,0.9659295094124491,99.26,0.0,0.0,3633487,5346,16,dasL2_019_070G1_maxbin2.maxbin.008.fasta.fa,Bacteroidetes,Bacteroides,Bacteroides eggerthii,NIHL.delta.fasta-vs-L3_098_030G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_101_006G1.shrink.sort.bam,P4,P4
#98,#101,#98D30,#101D6,L3_098_030G1,L3_101_006G1,1.0,1.4142135623730951,#98D30-vs-#101D6,#101D6-vs-#98D30,#98-vs-#101,No,Enterococcus_faecalis_dasL2_037_008G1_concoct_7.fa,1.0,0.5000446190747897,0.9995274856014926,0.5313563477392229,99.63,0.0,0.0,1479320,699,0,dasL2_037_008G1_concoct_7.fa,Firmicutes,Enterococcus,Enterococcus faecalis,NIHL.delta.fasta-vs-L3_098_030G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_101_006G1.shrink.sort.bam,P4,P4
#98,#101,#98D30,#101D248,L3_098_030G1,L3_101_248G1,2.0,2.0,#98D30-vs-#101D248,#101D248-vs-#98D30,#98-vs-#101,No,Bacteroides_eggerthii_dasL2_019_070G1_maxbin2.maxbin.008.fasta.fa,0.9999991649836448,0.8202971454456451,0.9988000814975962,0.9616143390866012,99.26,0.0,0.0,3592744,4311,3,dasL2_019_070G1_maxbin2.maxbin.008.fasta.fa,Bacteroidetes,Bacteroides,Bacteroides eggerthii,NIHL.delta.fasta-vs-L3_098_030G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_101_248G1.shrink.sort.bam,P4,P4
#98,#101,#98D47,#101D6,L3_098_047G1,L3_101_006G1,1.0,2.23606797749979,#98D47-vs-#101D6,#101D6-vs-#98D47,#98-vs-#101,No,Enterococcus_faecalis_dasL2_037_008G1_concoct_7.fa,1.0,0.5001578568782332,0.9994390584291608,0.5317909088160826,99.63,0.0,0.0,1479655,830,0,dasL2_037_008G1_concoct_7.fa,Firmicutes,Enterococcus,Enterococcus faecalis,NIHL.delta.fasta-vs-L3_098_047G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_101_006G1.shrink.sort.bam,P4,P4
#98,#101,#98D47,#101D15,L3_098_047G1,L3_101_015G1,1.0,1.0,#98D47-vs-#101D15,#101D15-vs-#98D47,#98-vs-#101,No,Enterobacter_himalayensis_dasL3_128_009G1_concoct_7.fa,1.0,0.935529849871946,0.9991731109491404,0.9771190589685886,91.65,0.25,33.33,3417629,2826,0,dasL3_128_009G1_concoct_7.fa,Proteobacteria,Enterobacter,Enterobacter himalayensis,NIHL.delta.fasta-vs-L3_098_047G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_101_015G1.shrink.sort.bam,P4,P4
#98,#101,#98D47,#101D22,L3_098_047G1,L3_101_022G1,2.0,7.280109889280518,#98D47-vs-#101D22,#101D22-vs-#98D47,#98-vs-#101,No,Enterobacter_himalayensis_dasL3_128_009G1_concoct_7.fa,1.0,0.9356971028822264,0.999164482306684,0.9762679583000452,91.65,0.25,33.33,3418240,2856,0,dasL3_128_009G1_concoct_7.fa,Proteobacteria,Enterobacter,Enterobacter himalayensis,NIHL.delta.fasta-vs-L3_098_047G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_101_022G1.shrink.sort.bam,P4,P4
#98,#101,#98D47,#101D30,L3_098_047G1,L3_101_030G1,2.0,6.324555320336759,#98D47-vs-#101D30,#101D30-vs-#98D47,#98-vs-#101,No,Enterobacter_himalayensis_dasL3_128_009G1_concoct_7.fa,1.0,0.9356971028822264,0.9991589238906572,0.9777141740569576,91.65,0.25,33.33,3418240,2875,0,dasL3_128_009G1_concoct_7.fa,Proteobacteria,Enterobacter,Enterobacter himalayensis,NIHL.delta.fasta-vs-L3_098_047G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_101_030G1.shrink.sort.bam,P4,P4
#98,#101,#98D47,#101D36,L3_098_047G1,L3_101_036G1,2.0,5.385164807134504,#98D47-vs-#101D36,#101D36-vs-#98D47,#98-vs-#101,No,Enterobacter_himalayensis_dasL3_128_009G1_concoct_7.fa,0.999999707378595,0.9354630581624396,0.9969737094298712,0.9796134943167594,91.65,0.25,33.33,3417385,10342,1,dasL3_128_009G1_concoct_7.fa,Proteobacteria,Enterobacter,Enterobacter himalayensis,NIHL.delta.fasta-vs-L3_098_047G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_101_036G1.shrink.sort.bam,P4,P4
#98,#101,#98D47,#101D44,L3_098_047G1,L3_101_044G1,2.0,4.47213595499958,#98D47-vs-#101D44,#101D44-vs-#98D47,#98-vs-#101,No,Enterobacter_himalayensis_dasL3_128_009G1_concoct_7.fa,0.9999970391258788,0.9245125026415574,0.996865618655402,0.9832121258741536,91.65,0.25,33.33,3377381,10586,10,dasL3_128_009G1_concoct_7.fa,Proteobacteria,Enterobacter,Enterobacter himalayensis,NIHL.delta.fasta-vs-L3_098_047G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_101_044G1.shrink.sort.bam,P4,P4
#98,#101,#98D121,#101D30,L3_098_121G1,L3_101_030G1,1.0,1.0,#98D121-vs-#101D30,#101D30-vs-#98D121,#98-vs-#101,No,Bifidobacterium_breve_dasL3_069_073G1_concoct_3.fa,1.0,0.8028673166507743,0.9997152390344064,0.9191716364680071,99.77,0.0,0.0,1850675,527,0,dasL3_069_073G1_concoct_3.fa,Actinobacteria,Bifidobacterium,Bifidobacterium breve,NIHL.delta.fasta-vs-L3_098_121G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_101_030G1.shrink.sort.bam,P4,P4
#98,#101,#98D121,#101D30,L3_098_121G1,L3_101_030G1,1.0,1.0,#98D121-vs-#101D30,#101D30-vs-#98D121,#98-vs-#101,No,Escherichia_coli_dasL3_106_000M1_concoct_82.fa,0.9999997044851764,0.6947314415442596,0.9998472188361148,0.8492978335983862,99.97,0.04,0.0,3383925,517,1,dasL3_106_000M1_concoct_82.fa,Proteobacteria,Escherichia,Escherichia coli,NIHL.delta.fasta-vs-L3_098_121G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_101_030G1.shrink.sort.bam,P4,P4
#98,#101,#98D220,#101D30,L3_098_220G1,L3_101_030G1,1.0,1.4142135623730951,#98D220-vs-#101D30,#101D30-vs-#98D220,#98-vs-#101,No,Escherichia_coli_dasL3_106_000M1_concoct_82.fa,0.9999982268775224,0.694718302124131,0.9998407144974336,0.8560483366595746,99.97,0.04,0.0,3383861,539,6,dasL3_106_000M1_concoct_82.fa,Proteobacteria,Escherichia,Escherichia coli,NIHL.delta.fasta-vs-L3_098_220G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_101_030G1.shrink.sort.bam,P4,P4
#98,#101,#98D220,#101D124,L3_098_220G1,L3_101_124G1,1.0,3.1622776601683795,#98D220-vs-#101D124,#101D124-vs-#98D220,#98-vs-#101,No,Clostridium_neonatale_dasL3_122_064G1_metabat.metabat.2.fa_sub.fa,0.9999952328791504,0.8811727487512381,0.9993167126782108,0.9844135586606524,98.39,0.0,0.0,3775864,2580,18,dasL3_122_064G1_metabat.metabat.2.fa_sub.fa,Firmicutes,Clostridium,Clostridium neonatale,NIHL.delta.fasta-vs-L3_098_220G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_101_124G1.shrink.sort.bam,P4,P4
#98,#101,#98D234,#101D30,L3_098_234G1,L3_101_030G1,1.0,2.23606797749979,#98D234-vs-#101D30,#101D30-vs-#98D234,#98-vs-#101,No,Escherichia_coli_dasL3_106_000M1_concoct_82.fa,1.0,0.6854467987958542,0.999835265272332,0.9196867399422344,99.97,0.04,0.0,3338701,550,0,dasL3_106_000M1_concoct_82.fa,Proteobacteria,Escherichia,Escherichia coli,NIHL.delta.fasta-vs-L3_098_234G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_101_030G1.shrink.sort.bam,P4,P4
#98,#101,#98D332,#101D6,L3_098_332G1,L3_101_006G1,0.0,1.0,#98D332-vs-#101D6,#101D6-vs-#98D332,#98-vs-#101,No,Bifidobacterium_breve_dasL3_069_073G1_concoct_3.fa,0.9999906914735448,0.8388903301487756,0.9971929621334316,0.8831439369598191,99.77,0.0,0.0,1933711,5428,18,dasL3_069_073G1_concoct_3.fa,Actinobacteria,Bifidobacterium,Bifidobacterium breve,NIHL.delta.fasta-vs-L3_098_332G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_101_006G1.shrink.sort.bam,P4,P4
#98,#101,#98D332,#101D30,L3_098_332G1,L3_101_030G1,1.0,3.1622776601683795,#98D332-vs-#101D30,#101D30-vs-#98D332,#98-vs-#101,No,Bifidobacterium_breve_dasL3_069_073G1_concoct_3.fa,0.9999962175962824,0.8028673166507743,0.9962532589460602,0.8510801871637883,99.77,0.0,0.0,1850675,6934,7,dasL3_069_073G1_concoct_3.fa,Actinobacteria,Bifidobacterium,Bifidobacterium breve,NIHL.delta.fasta-vs-L3_098_332G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_101_030G1.shrink.sort.bam,P4,P4
#98,#101,#98D332,#101D30,L3_098_332G1,L3_101_030G1,1.0,3.1622776601683795,#98D332-vs-#101D30,#101D30-vs-#98D332,#98-vs-#101,No,Escherichia_coli_dasL3_106_000M1_concoct_82.fa,1.0,0.6945487214830957,0.9997706201679852,0.8858980735225516,99.97,0.04,0.0,3383035,776,0,dasL3_106_000M1_concoct_82.fa,Proteobacteria,Escherichia,Escherichia coli,NIHL.delta.fasta-vs-L3_098_332G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_101_030G1.shrink.sort.bam,P4,P4
#101,#108,#101D124,#108D77,L3_101_124G1,L3_108_077G1,4.0,4.0,#101D124-vs-#108D77,#108D77-vs-#101D124,#101-vs-#108,No,Clostridioides_difficile_dasL3_069_000G1_maxbin2.maxbin.053.fasta.fa,0.9999902990683112,0.8419465373420878,0.9998245272650392,0.8542779469474252,98.75,0.08,0.0,3504818,615,34,dasL3_069_000G1_maxbin2.maxbin.053.fasta.fa,Firmicutes,Clostridioides,Clostridioides difficile,NIHL.delta.fasta-vs-L3_101_124G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_108_077G1.shrink.sort.bam,P4,P4
#101,#105,#101D367,#105D41,L3_101_367G1,L3_105_041G1,2.0,7.280109889280518,#101D367-vs-#105D41,#105D41-vs-#101D367,#101-vs-#105,No,Lactobacillus_paracasei_dasL2_013_015G1_metabat.metabat.11.fa.fa,1.0,0.5648561111595368,0.9995777748089448,0.5732120252552504,98.91,0.0,0.0,1399727,591,0,dasL2_013_015G1_metabat.metabat.11.fa.fa,Firmicutes,Lactobacillus,Lactobacillus paracasei,NIHL.delta.fasta-vs-L3_101_367G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_105_041G1.shrink.sort.bam,P4,P4
#101,#105,#101D367,#105D41,L3_101_367G1,L3_105_041G1,2.0,7.280109889280518,#101D367-vs-#105D41,#105D41-vs-#101D367,#101-vs-#105,No,Lactobacillus_rhamnosus_dasL3_133_000G1_concoct_81.fa,1.0,0.8197596924117821,0.9998093747407706,0.8795907064224814,99.46,0.0,0.0,2386882,455,0,dasL3_133_000G1_concoct_81.fa,Firmicutes,Lactobacillus,Lactobacillus rhamnosus,NIHL.delta.fasta-vs-L3_101_367G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_105_041G1.shrink.sort.bam,P4,P4
#101,#105,#101D367,#105D61,L3_101_367G1,L3_105_061G1,2.0,6.324555320336759,#101D367-vs-#105D61,#105D61-vs-#101D367,#101-vs-#105,No,Lactobacillus_rhamnosus_dasL3_133_000G1_concoct_81.fa,0.9999984947353368,0.9126468007356564,0.9997824892561734,0.951126137585352,99.46,0.0,0.0,2657340,578,4,dasL3_133_000G1_concoct_81.fa,Firmicutes,Lactobacillus,Lactobacillus rhamnosus,NIHL.delta.fasta-vs-L3_101_367G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_105_061G1.shrink.sort.bam,P4,P4
#101,#105,#101D367,#105D85,L3_101_367G1,L3_105_085G1,2.0,5.385164807134504,#101D367-vs-#105D85,#105D85-vs-#101D367,#101-vs-#105,No,Lactobacillus_rhamnosus_dasL3_133_000G1_concoct_81.fa,0.9999984763559004,0.901637711496951,0.9998183054411236,0.952702654306474,99.46,0.0,0.0,2625285,477,4,dasL3_133_000G1_concoct_81.fa,Firmicutes,Lactobacillus,Lactobacillus rhamnosus,NIHL.delta.fasta-vs-L3_101_367G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_105_085G1.shrink.sort.bam,P4,P4
#106,#108,#106D38,#108D103,L3_106_038G1,L3_108_103G1,1.0,6.082762530298219,#106D38-vs-#108D103,#108D103-vs-#106D38,#106-vs-#108,No,Enterocloster_clostridioformis_dasL2_031_030G1_metabat.metabat.6.fa.fa,0.9999901685409316,0.8730463217782561,0.9994819049709458,0.9218222299552434,98.76,0.0,0.0,4373715,2266,43,dasL2_031_030G1_metabat.metabat.6.fa.fa,Firmicutes,Enterocloster,Enterocloster clostridioformis,NIHL.delta.fasta-vs-L3_106_038G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_108_103G1.shrink.sort.bam,P4,P4
#114,#121,#114D237,#121M,L3_114_237G1,L3_121_000M1,1.0,6.082762530298219,#114D237-vs-#121M,#121M-vs-#114D237,#114-vs-#121,No,Bacteroides_vulgatus_dasL3_132_122G1_maxbin2.maxbin.001.fasta.fa,0.9999933475842862,0.5521925897838665,0.9993462153667846,0.7605046849586073,93.79,1.09,20.0,2705784,1769,18,dasL3_132_122G1_maxbin2.maxbin.001.fasta.fa,Bacteroidetes,Bacteroides,Bacteroides vulgatus,NIHL.delta.fasta-vs-L3_114_237G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_121_000M1.shrink.sort.bam,P4,P4
#114,#121,#114D237,#121M,L3_114_237G1,L3_121_000M1,1.0,6.082762530298219,#114D237-vs-#121M,#121M-vs-#114D237,#114-vs-#121,No,Bifidobacterium_catenulatum_dasL2_019_244G1_concoct_31_sub.fa,0.9999933695356684,0.6134884352371757,0.9995184625279308,0.839081736797158,99.55,0.15,0.0,1206552,581,8,dasL2_019_244G1_concoct_31_sub.fa,Actinobacteria,Bifidobacterium,Bifidobacterium catenulatum,NIHL.delta.fasta-vs-L3_114_237G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_121_000M1.shrink.sort.bam,P4,P4
#114,#121,#114D237,#121M,L3_114_237G1,L3_121_000M1,1.0,6.082762530298219,#114D237-vs-#121M,#121M-vs-#114D237,#114-vs-#121,No,Collinsella_sp900545445_dasL3_121_058G1_metabat.metabat.20.fa.fa,0.9999950220316582,0.5576900654064119,0.9997627168423752,0.6150499789435643,100.0,0.81,0.0,1205311,286,6,dasL3_121_058G1_metabat.metabat.20.fa.fa,Actinobacteria,Collinsella,Collinsella sp900545445,NIHL.delta.fasta-vs-L3_114_237G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_121_000M1.shrink.sort.bam,P4,P4
#114,#121,#114D237,#121M,L3_114_237G1,L3_121_000M1,1.0,6.082762530298219,#114D237-vs-#121M,#121M-vs-#114D237,#114-vs-#121,No,Bifidobacterium_bifidum_dasL2_040_365G1_maxbin2.maxbin.008.fasta.fa,0.9999972781116628,0.8232940366577747,0.9992514807072554,0.8982820591590277,99.54,0.0,0.0,1836960,1375,5,dasL2_040_365G1_maxbin2.maxbin.008.fasta.fa,Actinobacteria,Bifidobacterium,Bifidobacterium bifidum,NIHL.delta.fasta-vs-L3_114_237G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_121_000M1.shrink.sort.bam,P4,P4
#114,#121,#114D237,#121M,L3_114_237G1,L3_121_000M1,1.0,6.082762530298219,#114D237-vs-#121M,#121M-vs-#114D237,#114-vs-#121,No,Parabacteroides_merdae_dasL3_082_000M1_concoct_68.fa,1.0,0.5250161149885781,0.9995842588361962,0.6914038020802734,99.41,0.0,0.0,2210510,919,0,dasL3_082_000M1_concoct_68.fa,Bacteroidetes,Parabacteroides,Parabacteroides merdae,NIHL.delta.fasta-vs-L3_114_237G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_121_000M1.shrink.sort.bam,P4,P4
#114,#121,#114D237,#121M,L3_114_237G1,L3_121_000M1,1.0,6.082762530298219,#114D237-vs-#121M,#121M-vs-#114D237,#114-vs-#121,No,Bacteroides_ovatus_dasL3_068_243G1_maxbin2.maxbin.004.fasta.fa,0.9999919871152814,0.5062850026064961,0.998714548378408,0.7386374705034475,99.39,0.0,0.0,3244774,4171,26,dasL3_068_243G1_maxbin2.maxbin.004.fasta.fa,Bacteroidetes,Bacteroides,Bacteroides ovatus,NIHL.delta.fasta-vs-L3_114_237G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_121_000M1.shrink.sort.bam,P4,P4
#114,#121,#114D237,#121M,L3_114_237G1,L3_121_000M1,1.0,6.082762530298219,#114D237-vs-#121M,#121M-vs-#114D237,#114-vs-#121,No,Bacteroides_fragilis_dasL3_105_245G1_maxbin2.maxbin.009.fasta.fa,0.9999996197711404,0.507900670661902,0.9997307979672964,0.6611558087343901,99.24,0.0,0.0,2629995,708,1,dasL3_105_245G1_maxbin2.maxbin.009.fasta.fa,Bacteroidetes,Bacteroides,Bacteroides fragilis,NIHL.delta.fasta-vs-L3_114_237G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_121_000M1.shrink.sort.bam,P4,P4
#114,#121,#114D237,#121M,L3_114_237G1,L3_121_000M1,1.0,6.082762530298219,#114D237-vs-#121M,#121M-vs-#114D237,#114-vs-#121,No,Bifidobacterium_catenulatum_dasL3_058_000G1_concoct_118.fa,0.9999941407296298,0.579145229869205,0.999476850859806,0.8262231550794762,99.7,0.57,100.0,1194688,625,7,dasL3_058_000G1_concoct_118.fa,Actinobacteria,Bifidobacterium,Bifidobacterium catenulatum,NIHL.delta.fasta-vs-L3_114_237G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_121_000M1.shrink.sort.bam,P4,P4
#114,#121,#114D237,#121M,L3_114_237G1,L3_121_000M1,1.0,6.082762530298219,#114D237-vs-#121M,#121M-vs-#114D237,#114-vs-#121,No,Bacteroides_caccae_dasL3_060_256G1_metabat.metabat.16.fa.fa,0.9999938277121896,0.780854390419291,0.9991748885655158,0.9441633513570148,98.69,0.08,0.0,4050362,3342,25,dasL3_060_256G1_metabat.metabat.16.fa.fa,Bacteroidetes,Bacteroides,Bacteroides caccae,NIHL.delta.fasta-vs-L3_114_237G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_121_000M1.shrink.sort.bam,P4,P4
#114,#121,#114D237,#121M,L3_114_237G1,L3_121_000M1,1.0,6.082762530298219,#114D237-vs-#121M,#121M-vs-#114D237,#114-vs-#121,No,Bacteroides_vulgatus_dasL3_060_000G1_concoct_52.fa,0.9999997150877828,0.7280410209180547,0.99941308083273,0.9008953834274293,99.25,0.0,0.0,3509853,2060,1,dasL3_060_000G1_concoct_52.fa,Bacteroidetes,Bacteroides,Bacteroides vulgatus,NIHL.delta.fasta-vs-L3_114_237G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_121_000M1.shrink.sort.bam,P4,P4
#114,#121,#114D237,#121D24,L3_114_237G1,L3_121_024G1,1.0,5.0990195135927845,#114D237-vs-#121D24,#121D24-vs-#114D237,#114-vs-#121,No,Bacteroides_vulgatus_dasL3_132_122G1_maxbin2.maxbin.001.fasta.fa,0.9999918777078152,0.5527662547068176,0.9994838652511726,0.7849460533670733,93.79,1.09,20.0,2708595,1398,22,dasL3_132_122G1_maxbin2.maxbin.001.fasta.fa,Bacteroidetes,Bacteroides,Bacteroides vulgatus,NIHL.delta.fasta-vs-L3_114_237G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_121_024G1.shrink.sort.bam,P4,P4
#114,#121,#114D237,#121D24,L3_114_237G1,L3_121_024G1,1.0,5.0990195135927845,#114D237-vs-#121D24,#121D24-vs-#114D237,#114-vs-#121,No,Collinsella_phocaeensis_dasL3_121_243G1_maxbin2.maxbin.013.fasta.fa,0.999996963463789,0.774927030555396,0.9996113233649924,0.7906426642354947,99.6,0.0,0.0,1646613,640,5,dasL3_121_243G1_maxbin2.maxbin.013.fasta.fa,Actinobacteria,Collinsella,Collinsella phocaeensis,NIHL.delta.fasta-vs-L3_114_237G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_121_024G1.shrink.sort.bam,P4,P4
#114,#121,#114D237,#121D24,L3_114_237G1,L3_121_024G1,1.0,5.0990195135927845,#114D237-vs-#121D24,#121D24-vs-#114D237,#114-vs-#121,No,Bifidobacterium_bifidum_dasL2_040_365G1_maxbin2.maxbin.008.fasta.fa,0.9999985337214736,0.916980394687778,0.9989564984486772,0.9876077286558984,99.54,0.0,0.0,2045996,2135,3,dasL2_040_365G1_maxbin2.maxbin.008.fasta.fa,Actinobacteria,Bifidobacterium,Bifidobacterium bifidum,NIHL.delta.fasta-vs-L3_114_237G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_121_024G1.shrink.sort.bam,P4,P4
#114,#121,#114D237,#121D24,L3_114_237G1,L3_121_024G1,1.0,5.0990195135927845,#114D237-vs-#121D24,#121D24-vs-#114D237,#114-vs-#121,No,Parabacteroides_merdae_dasL3_082_000M1_concoct_68.fa,1.0,0.5265784494744638,0.999602180878702,0.6630678751347103,99.41,0.0,0.0,2217088,882,0,dasL3_082_000M1_concoct_68.fa,Bacteroidetes,Parabacteroides,Parabacteroides merdae,NIHL.delta.fasta-vs-L3_114_237G1.shrink.sort.bam,NIHL.delta.fasta-vs-L3_121_024G1.shrink.sort.bam,P4,P4
